MON,Date Rptd,DR. NO,DATE OCC,TIME OCC,AREA,AREA NAME,RD,Crm Cd,Crm Cd Desc,Status,Status Desc,LOCATION,Cross Street,Location 1
7,7/1/2015 0:00,151813231,7/1/2015 0:00,905,18,Southeast,1827,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 1700 E  CENTURY                      BL,,"(33.9457, -118.2430)"
7,7/1/2015 0:00,151813202,6/30/2015 0:00,1730,18,Southeast,1823,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AO,Adult Other,10000 S  SAN PEDRO                    ST,,"(33.9456, -118.2695)"
7,7/1/2015 0:00,151813233,6/26/2015 0:00,100,18,Southeast,1849,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         112TH,   COMPTON,"(33.9332, -118.2463)"
6,6/30/2015 0:00,151813172,6/30/2015 0:00,300,18,Southeast,1838,510,VEHICLE - STOLEN,IC,Invest Cont, 2100 E  103RD                        ST,,"(33.9431, -118.2348)"
6,6/30/2015 0:00,151813153,6/29/2015 0:00,2350,18,Southeast,1841,510,VEHICLE - STOLEN,IC,Invest Cont,10900 S  HOOVER                       ST,,"(33.9374, -118.2869)"
6,6/30/2015 0:00,151813155,3/15/2015 0:00,800,18,Southeast,1846,510,VEHICLE - STOLEN,IC,Invest Cont, 1400 E  115TH                        ST,,"(33.9304, -118.2504)"
6,6/30/2015 0:00,151813201,6/30/2015 0:00,600,18,Southeast,1839,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,10300    KALMIA                       ST,,"(33.9423, -118.2317)"
6,6/30/2015 0:00,151813166,5/20/2015 0:00,1200,18,Southeast,1891,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,16700    ESTRELLA                     AV,,"(33.8801, -118.2855)"
6,6/30/2015 0:00,151813181,6/30/2015 0:00,1450,18,Southeast,1803,440,THEFT PLAIN - PETTY ($950 & UNDER),AA,Adult Arrest,  300 E  MANCHESTER                   AV,,"(33.9601, -118.2695)"
6,6/30/2015 0:00,151813189,6/30/2015 0:00,1230,18,Southeast,1824,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,10300    AVALON                       BL,,"(33.9431, -118.2652)"
6,6/30/2015 0:00,151813191,6/29/2015 0:00,1345,18,Southeast,1822,440,THEFT PLAIN - PETTY ($950 & UNDER),AA,Adult Arrest, 9300 S  MAIN                         ST,,"(33.9519, -118.2739)"
6,6/30/2015 0:00,151813200,6/23/2015 0:00,1600,18,Southeast,1802,354,THEFT OF IDENTITY,IC,Invest Cont,  300 W  93RD                         ST,,"(33.9519, -118.2784)"
6,6/30/2015 0:00,151813193,4/18/2015 0:00,1200,18,Southeast,1861,354,THEFT OF IDENTITY,IC,Invest Cont,  600 W  115TH                        ST,,"(33.9298, -118.2848)"
6,6/30/2015 0:00,151813194,3/26/2015 0:00,1200,18,Southeast,1822,354,THEFT OF IDENTITY,IC,Invest Cont,  400 W  95TH                         ST,,"(33.9501, -118.2804)"
6,6/30/2015 0:00,151813175,6/23/2015 0:00,730,18,Southeast,1862,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,  200 E  118TH                        ST,,"(33.9265, -118.2717)"
6,6/30/2015 0:00,151813188,6/30/2015 0:00,1700,18,Southeast,1863,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest,11600    TOWNE                        AV,,"(33.9292, -118.2664)"
6,6/30/2015 0:00,151813196,6/30/2015 0:00,2145,18,Southeast,1851,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AO,Adult Other,  700 W  EL SEGUNDO                   BL,,"(33.9164, -118.2870)"
6,6/30/2015 0:00,151813148,6/29/2015 0:00,2250,18,Southeast,1824,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest, 9500    AVALON                       BL,,"(33.9502, -118.2651)"
6,6/30/2015 0:00,151813178,6/30/2015 0:00,1220,18,Southeast,1802,210,ROBBERY,IC,Invest Cont,         87TH                         PL,   BROADWAY                     AV,"(33.9579, -118.2782)"
6,6/30/2015 0:00,151813182,6/30/2015 0:00,1940,18,Southeast,1822,210,ROBBERY,AA,Adult Arrest, 9900 S  BROADWAY,,"(33.9465, -118.2781)"
6,6/30/2015 0:00,151800976,6/23/2015 0:00,300,18,Southeast,1844,121,"RAPE, FORCIBLE",IC,Invest Cont,         109TH,   COMPTON,"(33.9369, -118.2443)"
6,6/30/2015 0:00,151813192,6/30/2015 0:00,1320,18,Southeast,1891,946,OTHER MISCELLANEOUS CRIME,AA,Adult Arrest,17000 S  VERMONT                      AV,,"(33.8768, -118.2911)"
6,6/30/2015 0:00,151813154,6/30/2015 0:00,1220,18,Southeast,1832,433,DRIVING WITHOUT OWNER CONSENT (DWOC),AO,Adult Other,         105TH                        ST,   BROADWAY                     AV,"(33.9410, -118.2781)"
6,6/30/2015 0:00,151813190,6/30/2015 0:00,1745,18,Southeast,1861,753,DISCHARGE FIREARMS/SHOTS FIRED,IC,Invest Cont,         EL SEGUNDO                   BL,   FIGUEROA                     ST,"(33.9164, -118.2827)"
6,6/30/2015 0:00,151813164,6/30/2015 0:00,900,18,Southeast,1839,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont, 2300    SANTA ANA                    BL,,"(33.9346, -118.2317)"
6,6/30/2015 0:00,151813187,6/30/2015 0:00,930,18,Southeast,1861,320,"BURGLARY, ATTEMPTED",IC,Invest Cont,11400    MENLO                        AV,,"(33.9310, -118.2893)"
6,6/30/2015 0:00,151813168,6/29/2015 0:00,2000,18,Southeast,1821,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  800 W  103RD                        ST,,"(33.9431, -118.2894)"
6,6/30/2015 0:00,151813500,6/29/2015 0:00,1430,18,Southeast,1849,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 1900 E  111TH                        ST,,"(33.9343, -118.2390)"
6,6/30/2015 0:00,151813174,6/30/2015 0:00,700,18,Southeast,1844,310,BURGLARY,IC,Invest Cont,  900 E  113TH                        ST,,"(33.9319, -118.2586)"
6,6/30/2015 0:00,151813167,6/30/2015 0:00,1030,18,Southeast,1837,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,         COMPTON,   IMPERIAL,"(33.9295, -118.2462)"
6,6/30/2015 0:00,151813185,6/30/2015 0:00,2000,18,Southeast,1849,624,BATTERY - SIMPLE ASSAULT,AA,Adult Arrest,11500    WILMINGTON                   AV,,"(33.9303, -118.2391)"
6,6/30/2015 0:00,151813176,6/30/2015 0:00,700,18,Southeast,1821,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         101ST,   VERMONT,"(33.9446, -118.2916)"
6,6/30/2015 0:00,151800975,6/29/2015 0:00,1955,18,Southeast,1822,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AA,Adult Arrest,10200 S  FIGUEROA                     ST,,"(33.9438, -118.2826)"
6,6/29/2015 0:00,151813142,6/29/2015 0:00,1640,18,Southeast,1842,901,VIOLATION OF RESTRAINING ORDER,IC,Invest Cont,  100 E  109TH                        PL,,"(33.9365, -118.2739)"
6,6/29/2015 0:00,151813109,6/28/2015 0:00,1700,18,Southeast,1846,510,VEHICLE - STOLEN,IC,Invest Cont, 1500 E  111TH                        ST,,"(33.9348, -118.2479)"
6,6/29/2015 0:00,151813118,6/28/2015 0:00,2100,18,Southeast,1822,510,VEHICLE - STOLEN,IC,Invest Cont,  400 W  103RD                        ST,,"(33.9428, -118.2805)"
6,6/29/2015 0:00,151813132,6/28/2015 0:00,1800,18,Southeast,1806,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,  900 E  91ST                         ST,,"(33.9538, -118.2586)"
6,6/29/2015 0:00,151813140,6/1/2015 0:00,1200,18,Southeast,1832,354,THEFT OF IDENTITY,IC,Invest Cont,  200 E  104TH                        ST,,"(33.9420, -118.2717)"
6,6/29/2015 0:00,151813133,5/18/2015 0:00,1200,18,Southeast,1844,354,THEFT OF IDENTITY,IC,Invest Cont,  400 E  111TH                        ST,,"(33.9348, -118.2673)"
6,6/29/2015 0:00,151813141,6/28/2015 0:00,1800,18,Southeast,1822,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,  100 E  99TH                         ST,,"(33.9465, -118.2739)"
6,6/29/2015 0:00,151813128,6/29/2015 0:00,1100,18,Southeast,1835,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest,10600 S  CENTRAL                      AV,,"(33.9401, -118.2541)"
6,6/29/2015 0:00,151813129,6/29/2015 0:00,930,18,Southeast,1864,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  800 E  120TH                        ST,,"(33.9237, -118.2614)"
6,6/29/2015 0:00,151813113,6/28/2015 0:00,2230,18,Southeast,1831,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AO,Adult Other,  800 W  126TH                        ST,,"(33.9183, -118.2896)"
6,6/29/2015 0:00,151813150,6/2/2015 0:00,2300,18,Southeast,1822,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         CENTURY,   BROADWAY,"(33.9456, -118.2781)"
6,6/29/2015 0:00,151813130,6/29/2015 0:00,1455,18,Southeast,1844,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),AA,Adult Arrest,10900    AVALON                       BL,,"(33.9373, -118.2652)"
6,6/29/2015 0:00,151813104,6/29/2015 0:00,30,18,Southeast,1837,210,ROBBERY,IC,Invest Cont,11200    MONITOR                      AV,,"(33.9330, -118.2405)"
6,6/29/2015 0:00,151813134,6/29/2015 0:00,1655,18,Southeast,1824,210,ROBBERY,IC,Invest Cont,         103RD,   CENTRAL,"(33.9433, -118.2541)"
6,6/29/2015 0:00,151813143,6/29/2015 0:00,2345,18,Southeast,1862,210,ROBBERY,IC,Invest Cont,  200 E  118TH                        ST,,"(33.9265, -118.2717)"
6,6/29/2015 0:00,151800974,6/29/2015 0:00,1530,18,Southeast,1842,237,CHILD NEGLECT (SEE 300 W.I.C.),AA,Adult Arrest,  100 W  108TH                        ST,,"(33.9383, -118.2739)"
6,6/29/2015 0:00,151813116,6/29/2015 0:00,645,18,Southeast,1821,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  800 W  103RD                        ST,,"(33.9431, -118.2894)"
6,6/29/2015 0:00,151813126,6/28/2015 0:00,1600,18,Southeast,1837,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 1600 E  111TH                        ST,,"(33.9348, -118.2463)"
6,6/29/2015 0:00,151800973,6/29/2015 0:00,400,18,Southeast,1844,310,BURGLARY,IC,Invest Cont,11100    AVALON                       BL,,"(33.9348, -118.2652)"
6,6/29/2015 0:00,151813123,6/29/2015 0:00,300,18,Southeast,1844,310,BURGLARY,IC,Invest Cont,11100    AVALON                       BL,,"(33.9348, -118.2652)"
6,6/29/2015 0:00,151813139,6/29/2015 0:00,1030,18,Southeast,1822,310,BURGLARY,IC,Invest Cont,  100 W  COLDEN                       AV,,"(33.9492, -118.2739)"
6,6/29/2015 0:00,151813186,6/29/2015 0:00,1030,18,Southeast,1837,310,BURGLARY,IC,Invest Cont, 1600 E  113TH                        ST,,"(33.9321, -118.2463)"
6,6/29/2015 0:00,151813117,6/26/2015 0:00,1430,18,Southeast,1846,310,BURGLARY,IC,Invest Cont, 1200 E  112TH                        ST,,"(33.9331, -118.2542)"
6,6/29/2015 0:00,151813115,6/29/2015 0:00,5,18,Southeast,1836,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,10800    COMPTON                      AV,,"(33.9378, -118.2462)"
6,6/29/2015 0:00,151813138,6/29/2015 0:00,1430,18,Southeast,1844,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,  600 E  113TH                        ST,,"(33.9320, -118.2652)"
6,6/29/2015 0:00,151813145,6/29/2015 0:00,1530,18,Southeast,1842,624,BATTERY - SIMPLE ASSAULT,AA,Adult Arrest,  100 W  108TH                        ST,,"(33.9383, -118.2739)"
6,6/29/2015 0:00,151813179,6/29/2015 0:00,1330,18,Southeast,1827,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 9900    GRAPE                        ST,,"(33.9471, -118.2367)"
6,6/29/2015 0:00,151813106,6/29/2015 0:00,115,18,Southeast,1846,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         115TH                        ST,   ALVARO,"(33.9304, -118.2532)"
6,6/29/2015 0:00,151813108,6/29/2015 0:00,100,18,Southeast,1844,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AO,Adult Other,  300 E  109TH                        ST,,"(33.9374, -118.2695)"
6,6/29/2015 0:00,151813137,6/29/2015 0:00,1800,18,Southeast,1842,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         SAN PEDRO                    ST,   111TH                        PL,"(33.9339, -118.2695)"
6,6/29/2015 0:00,151813149,6/29/2015 0:00,1930,18,Southeast,1842,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AO,Adult Other,  100 E  109TH                        PL,,"(33.9365, -118.2739)"
6,6/28/2015 0:00,151813077,6/27/2015 0:00,2330,18,Southeast,1805,510,VEHICLE - STOLEN,IC,Invest Cont,         89TH                         ST,   TOWNE                        AV,"(33.9556, -118.2673)"
6,6/28/2015 0:00,151813095,6/27/2015 0:00,2000,18,Southeast,1851,510,VEHICLE - STOLEN,IC,Invest Cont,  700 W  133RD                        ST,,"(33.9113, -118.2872)"
